id,ano,valor_total
204485,2023,345517.5399999998
160541,2025,345256.2799999999
220665,2024,345108.2399999999
230765,2025,344137.62000000005
221329,2025,344096.6300000002
141516,2023,343264.22000000015
204364,2024,343025.9799999999
204436,2023,342906.13999999966
138286,2023,341423.0400000001
204474,2023,341282.80999999994
160161,2025,340775.20000000007
220653,2024,340696.1800000001
178873,2024,339547.68999999936
74784,2023,338987.4800000004
220565,2024,336260.75
220653,2023,335394.81
204497,2023,335349.49000000005
214694,2025,334446.45000000007
220526,2025,333313.35
160545,2023,333112.4299999998
220549,2025,332328.3700000003
204449,2024,332049.9799999999
178985,2023,330971.8700000005
204485,2025,329319.42000000016
220702,2024,325076.54000000004
178975,2023,325059.07000000024
178985,2025,324636.62000000017
74158,2024,323058.6299999999
74075,2024,320983.8000000001
74079,2024,319123.35999999987
220681,2024,315650.3000000001
73604,2024,315113.12000000017
204559,2024,314769.57999999996
178946,2023,313173.06
178985,2024,313122.07999999996
178876,2023,312902.11
204539,2023,312746.47
204444,2023,311432.2299999999
74299,2023,311165.2200000002
204419,2025,311132.8
178975,2024,310788.95999999996
220657,2023,309814.8900000001
204482,2025,307601.79999999993
204520,2023,307197.5899999995
72442,2023,306633.27999999974
226179,2024,304824.50999999983
204462,2023,303899.3200000005
204459,2025,302704.1
204482,2024,302311.0400000002
220661,2023,299121.73999999976
178873,2023,297749.5899999987
161440,2023,296889.06000000023
220549,2024,296342.89
73441,2025,296291.48000000016
204460,2024,294885.3000000003
133810,2025,294073.2400000001
178946,2024,290739.3400000002
204474,2024,288606.95999999996
141450,2024,286639.30000000034
220549,2023,284030.31999999937
160510,2023,283602.55000000005
74554,2025,282813.1100000001
138286,2024,281166.85000000015
220665,2023,281100.7499999998
73531,2023,280844.1999999997
156190,2025,279957.5199999998
221338,2023,278880.44999999966
74478,2023,278819.19999999966
204553,2023,278188.80000000005
220552,2023,278089.53000000026
137070,2024,276585.93
204536,2023,275440.47
133810,2024,274201.1200000003
156190,2024,273520.2000000002
204361,2024,272443.19000000024
220673,2025,271853.95
220564,2024,270419.55000000005
133810,2023,268469.3100000001
204549,2023,267980.39999999997
204387,2023,266141.29999999976
204496,2023,261733.86999999994
178896,2024,259143.92000000022
143942,2025,258699.5599999999
74075,2025,257021.79000000004
73441,2024,256857.30000000002
178962,2023,254347.7499999998
204520,2024,254103.43999999997
156190,2023,252554.22999999978
220569,2023,250396.2899999999
204489,2024,247879.84000000008
218086,2023,244828.6
204387,2025,243680.52999999968
220650,2024,243673.17000000022
178972,2024,241947.47999999998
198197,2023,240722.5399999997
73441,2023,240389.27999999997
220653,2025,240150.19
160545,2024,240083.55000000005
204387,2024,240010.6300000001
209787,2023,239697.87999999983
220650,2025,239328.84999999992
178831,2025,238129.40999999992
143942,2023,237859.79000000007
160561,2025,236605.68999999997
137070,2025,236479.9999999999
178966,2024,236356.75999999995
160641,2025,232515.39000000004
204526,2023,230698.42999999985
204553,2024,225857.44
220673,2024,224013.33000000005
220568,2025,222675.17000000004
204365,2025,220882.58000000013
221329,2023,216884.39000000004
141518,2024,216308.93000000023
226179,2023,209875.48999999993
220657,2024,206494.53000000014
233594,2025,205411.6
171623,2025,203991.43
74299,2024,202537.82999999993
220571,2024,200438.6900000001
220571,2025,200119.84000000008
73778,2023,196901.49000000008
204362,2023,193758.0499999998
225730,2023,192780.17999999996
143084,2025,187929.44999999987
220673,2023,184868.97
204369,2024,184532.38000000003
141533,2025,181141.44
229585,2024,171584.14
226708,2023,170192.67999999996
178884,2024,169385.3699999999
204536,2024,162356.3400000001
204365,2024,152679.63000000012
227991,2024,149154.14000000007
220533,2023,147137.81999999983
227310,2024,142960.41999999998
220551,2026,141353.07999999996
74454,2026,140213.0
128760,2024,138889.72000000003
204536,2025,138809.32000000007
123756,2026,138001.89
220538,2026,137240.95
204422,2023,136516.04000000004
230768,2026,136136.53
204369,2023,134216.77999999997
204426,2026,133822.05
74090,2026,132391.92
220676,2023,131779.22999999984
226179,2026,129481.5299999999
220693,2026,127709.77999999998
141450,2023,127405.11999999982
220642,2024,126543.06000000001
205865,2026,125924.17000000003
220590,2026,125287.03
220624,2026,124614.85
220712,2024,123498.56
220676,2026,123050.03
204512,2026,122676.21
204419,2026,121696.3
81055,2026,120915.50999999998
220609,2026,119545.68
204459,2023,119250.72999999988
220599,2026,118020.07000000002
204365,2023,117227.87000000008
160632,2026,116313.06999999998
226708,2026,115990.77000000002
204553,2025,115477.98000000005
74044,2026,114903.11
220669,2026,114220.29999999999
204410,2026,112940.20000000007
231911,2026,112325.64999999998
220533,2026,111556.66
220571,2023,110982.78999999989
204356,2026,110971.20999999999
204388,2026,110422.85999999994
220665,2026,110214.45999999999
74065,2025,110034.36
69871,2026,109719.07999999999
160541,2023,109541.73999999989
226837,2026,107949.06999999999
220675,2026,107461.01000000001
220557,2026,107402.47
204526,2026,106869.08999999997
73768,2026,106858.56
204372,2023,106261.17
160559,2026,105969.26999999995
143632,2026,105718.74
66828,2026,105610.81999999999
160556,2026,105554.5
160591,2026,105430.20000000001
209189,2026,105262.20999999999
220642,2026,105169.69999999998
204406,2026,103975.14
220662,2026,103899.78
188097,2026,103672.98000000003
224117,2026,103000.0
178895,2026,102671.72
74158,2026,102169.57
218086,2026,101925.05000000008
220585,2026,101583.59
220592,2026,101348.92
224333,2026,101291.22999999998
74374,2026,101077.08
220708,2026,100573.31999999996
178871,2026,100433.09000000001
191923,2026,99787.93000000001
98148,2026,99701.54999999999
178966,2026,99241.03000000001
220578,2026,98679.92
160538,2026,98545.77000000002
220528,2026,98542.64
220608,2026,98315.45999999999
220702,2026,98138.86999999998
74159,2026,97997.39
204528,2025,97915.60000000002
204498,2026,97379.68999999999
162067,2026,97373.81
204504,2026,97311.73
74856,2026,97311.54000000001
204362,2026,97049.01
204364,2026,96916.69999999998
226837,2023,96625.67000000003
220544,2026,96582.2
141458,2026,96368.06000000003
160600,2026,96231.71000000004
141421,2026,95741.75000000001
160635,2026,95708.76999999999
74383,2026,95700.26
210989,2026,95320.46
160629,2026,94785.73999999999
220633,2026,93906.70999999999
220588,2026,93369.4
72442,2026,93363.87
230957,2026,93137.88999999998
204460,2026,93029.83000000002
62881,2026,92948.77000000005
74041,2026,92660.08999999998
178835,2026,92448.63999999998
160642,2026,92312.93999999999
109429,2026,92026.53999999998
74376,2026,91649.25999999998
73579,2026,91596.17
204409,2026,91568.79000000001
220546,2026,91528.79
220704,2026,91506.01000000001
178831,2026,91277.63
178866,2026,91172.96
178963,2026,91017.03
220671,2026,90917.23999999999
204360,2026,90871.44999999998
73692,2026,90800.76
220584,2026,90778.77
220612,2026,90385.5
74398,2026,90251.92000000003
122158,2026,90193.42
220598,2026,90186.13
220654,2026,89521.74
73778,2026,89457.69
141470,2026,89452.66
223128,2026,89412.64
204494,2026,89184.85000000003
220685,2026,89145.21999999997
220558,2026,88913.42000000003
204431,2026,88500.0
220688,2026,88369.95000000001
160601,2026,88055.7
80815,2026,88004.96999999999
220559,2026,88000.61999999998
220536,2026,87973.26000000001
178983,2025,87726.29000000002
220603,2026,87680.93000000001
92776,2026,87455.79000000001
98057,2026,87260.26
220703,2026,87050.93000000001
220610,2026,87038.70999999999
220620,2026,87003.28
220715,2025,86891.11999999998
204396,2026,86546.96000000002
220625,2026,86376.51000000001
220591,2026,86187.94000000002
178989,2026,86143.18
220684,2026,86070.96999999999
220635,2026,85991.28000000001
220561,2026,85964.56
141411,2026,85957.66000000002
92699,2026,85675.57999999999
220626,2026,85636.3
178987,2026,85602.32
220529,2026,85395.17000000001
160610,2026,85087.07
233594,2026,84989.48
178829,2026,84919.98000000004
178843,2026,84915.81999999999
220556,2026,84513.33999999997
220606,2026,84386.65999999999
141459,2026,84275.69
220540,2026,84168.24
74784,2026,84154.11000000002
220560,2026,84087.15
220564,2026,83997.7
220651,2026,83862.93
220542,2026,83319.62999999999
178934,2026,83272.83
204567,2026,83238.91000000002
220570,2026,82986.55
139285,2026,82958.38000000003
221328,2026,82885.64
178908,2026,82472.57
220658,2026,82403.21999999999
204378,2026,82107.28
220618,2026,82065.17000000001
178954,2026,82056.59000000003
220537,2026,81595.84999999999
74060,2026,81551.31000000001
141450,2026,81533.02000000002
220677,2026,81250.09000000001
178992,2026,81238.05000000002
220548,2026,81046.04999999999
220663,2026,80895.75000000001
74356,2026,80761.55
220646,2026,80726.19999999997
220567,2026,80645.74
204457,2026,80384.65000000001
121948,2026,80371.13999999998
160641,2026,80276.62
74171,2026,80272.82000000002
204480,2026,80115.34000000001
178970,2026,80031.17000000001
220615,2026,79909.54000000002
74537,2026,79857.32999999999
73486,2026,79735.57999999999
178929,2026,79043.17000000004
157130,2026,78913.78
138286,2026,78839.85
204559,2026,78668.06
222429,2026,78658.44
220701,2026,78549.51999999996
74065,2026,78379.69
141485,2026,78328.52000000002
204489,2023,78259.90999999999
74057,2026,78168.08
178933,2026,78020.89999999998
141518,2026,77979.15999999999
204362,2024,77946.58
204488,2026,77875.33
160541,2024,77815.35999999999
204524,2026,77793.73999999999
221148,2026,77755.43999999999
204486,2026,77701.31000000001
74160,2026,77495.59999999996
160674,2026,77427.34
180214,2026,77419.61
178986,2026,77414.64000000001
220670,2026,77290.94000000002
220691,2026,77191.98999999998
220573,2026,77122.20999999999
204472,2026,77120.84999999999
141464,2026,77000.45999999999
77003,2026,76847.21
204422,2026,76750.19000000002
220581,2026,76675.69
220589,2026,76557.64
220539,2026,76553.27
220641,2026,76256.79
220640,2026,76238.57
74299,2026,76233.27000000005
160665,2026,76141.38
220574,2026,75802.06999999999
220712,2026,75684.51000000001
204449,2026,75603.12
160666,2026,75585.36999999998
92102,2026,75437.32999999999
178985,2026,75396.04999999994
160598,2026,75294.01000000001
178997,2026,75290.04000000001
204474,2026,75246.75
74156,2026,75112.75999999997
220690,2026,75080.01000000001
91228,2026,75052.75
98615,2026,74871.42
104552,2026,74845.37
171623,2024,74665.07999999999
220632,2026,74624.64
220664,2026,74613.95999999998
220572,2026,74517.62
74262,2026,74501.84999999998
74283,2026,74499.04
220628,2026,74398.87
204518,2026,74350.63999999998
204525,2026,74139.58000000002
220530,2026,74091.94999999998
178927,2026,73945.45
220672,2026,73756.49999999999
204560,2026,73645.39
204411,2026,73621.95999999999
141398,2026,73595.40999999997
220554,2026,73507.56000000032
160552,2023,73237.53
74371,2026,73170.67
220621,2026,73063.09
220699,2026,72997.42
204511,2026,72807.53
220607,2026,72571.87
178884,2026,72517.95
220553,2026,72504.07000000002
220597,2026,72383.76
220667,2026,72327.48
74550,2026,72272.10999999999
220613,2026,72243.85
204408,2026,72224.21
220631,2026,71733.05999999995
160588,2026,71494.99999999997
214694,2026,71435.82
178896,2026,71314.88999999994
204473,2026,71274.41
178947,2026,71070.15999999997
213762,2026,70994.97
171617,2026,70922.52000000002
220605,2026,70731.56000000007
206018,2026,70718.95000000006
204423,2026,70685.96
220683,2026,70498.53000000001
141408,2026,70363.31
160535,2026,70344.93000000004
204570,2026,70279.36
198197,2026,70212.39
230767,2026,69969.75999999998
160552,2024,69911.89999999997
220583,2026,69767.14
160604,2026,69557.86000000003
74848,2026,69543.65999999999
178993,2026,69392.81
179000,2026,69291.44
204535,2026,69014.68
220545,2026,68912.75
141431,2026,68821.92
74428,2026,68671.36
198783,2026,68661.57
204358,2026,68606.27
160640,2026,68562.54000000001
160575,2026,68320.78000000001
204540,2026,68306.68000000001
220695,2026,68208.90000000001
161440,2026,68059.25
74317,2026,67557.73
178964,2026,67468.81000000001
204374,2026,67398.36
204557,2026,67347.95
204361,2025,67216.78999999998
122974,2026,67179.7
204528,2024,67109.05000000006
141456,2026,66984.21999999999
204501,2026,66940.83
220611,2026,66549.19
220565,2026,66501.03
220563,2026,66405.20999999999
230765,2026,66259.27
133439,2026,66175.70999999999
204485,2026,66007.31999999999
88256,2026,65997.0
204351,2026,65926.49
178975,2026,65655.97
220532,2026,65578.64
220595,2026,65401.95000000001
234788,2026,65274.899999999994
220648,2026,65105.079999999994
179001,2026,65028.75000000001
204372,2026,64986.33
74400,2026,64955.41
209787,2026,64797.53999999998
220649,2026,64769.03000000003
220652,2026,64608.58000000001
160552,2026,64553.05
204464,2026,64548.84000000001
74585,2026,64459.130000000005
220526,2026,64305.34999999999
234673,2026,64272.33
204441,2026,64256.840000000004
141487,2026,64176.04000000001
107970,2026,64166.92999999999
136811,2026,64143.939999999995
229585,2026,64107.74
137070,2026,64099.79999999999
160673,2026,63987.669999999984
204412,2026,63894.10000000001
220674,2026,63744.10999999999
178860,2026,63487.240000000005
220666,2026,63480.16000000001
160527,2026,63352.24
220576,2026,63143.979999999996
220543,2026,62877.58
204534,2026,62688.61
220696,2026,62297.72
178876,2026,62149.10999999999
220655,2026,62134.7
220550,2026,62102.479999999996
73788,2026,61689.96000000001
204453,2026,61669.07
178854,2026,61574.01
74270,2026,61560.79000000001
74253,2026,61273.98
204492,2026,61233.729999999996
204479,2026,61047.810000000005
204355,2026,61036.60999999999
225730,2026,60926.67
73701,2026,60798.600000000006
74467,2026,60641.74999999999
204394,2026,60349.01999999999
220668,2026,60295.75000000001
204404,2026,60003.35000000001
220645,2026,59992.87000000001
204528,2023,59954.370000000075
204407,2026,59406.61000000001
220604,2026,59396.01999999999
171786,2026,58903.62999999999
160517,2026,58637.94000000002
178937,2026,57942.619999999995
205476,2026,57863.55000000001
73808,2025,57523.79999999997
160518,2026,57155.61000000001
141531,2026,57061.22000000001
160561,2026,57000.969999999994
204456,2026,56669.76
234310,2026,56625.349999999984
153423,2026,56415.799999999996
204508,2026,56348.16000000004
175765,2026,55791.43
73808,2026,55547.090000000004
73801,2026,55447.140000000014
220547,2026,55406.88000000001
160553,2026,55069.41999999999
220566,2026,54890.85999999999
74273,2026,54619.24000000002
220552,2026,54487.219999999994
220638,2026,54446.36
204572,2026,54413.07
74554,2026,54379.37000000001
204367,2026,53489.2
204481,2026,53458.59999999999
204550,2026,53423.97
178857,2026,53415.88000000002
220682,2026,53350.27999999999
234253,2025,53345.5
160510,2026,53133.01000000001
204450,2023,53109.84000000002
160599,2026,52909.55999999991
220617,2026,52799.69
204445,2026,52716.88000000001
166402,2026,52655.01
204398,2026,52643.490000000005
160569,2026,52502.58
220594,2026,52271.46
74043,2026,52051.03999999999
220661,2026,51946.88
220707,2026,51860.05
220582,2026,51436.27
204571,2026,51370.79
74084,2026,51312.58000000002
156190,2026,51293.05
160758,2026,50546.11000000006
204455,2026,50335.310000000005
171623,2026,50331.66000000001
160976,2026,50028.520000000004
160548,2026,50009.32000000001
204506,2026,49995.33
234310,2025,49460.68
178881,2026,49394.560000000005
220657,2026,49182.80999999999
73604,2026,49122.93999999999
123086,2026,49082.47000000001
220694,2026,48779.280000000006
74161,2026,48395.45000000001
178943,2026,47832.229999999996
160558,2026,47830.63999999999
227310,2026,47648.96000000002
178983,2023,47288.330000000045
220569,2026,47283.270000000004
221338,2026,47271.83999999999
178858,2026,47265.65
221329,2026,47205.61
160592,2026,46844.62
204416,2026,46778.89
165470,2026,46491.630000000005
141391,2026,46273.6
220653,2026,45800.380000000005
204427,2026,45705.380000000005
204462,2026,45596.910000000025
178983,2026,45505.76999999999
220527,2026,45001.69
133810,2026,44610.079999999994
220644,2026,44514.569999999985
141533,2026,44410.380000000005
141516,2026,44333.24
204482,2026,44276.529999999984
220650,2026,44269.83
178873,2026,44246.30000000002
178887,2026,44087.69
220555,2026,43751.82000000003
220623,2026,43697.080000000016
74478,2026,43458.72
73433,2026,43424.48
220549,2026,43021.3
74646,2026,42936.54999999999
204390,2026,42758.33
204489,2026,42752.759999999995
74574,2026,42684.04
204368,2026,42543.82
204379,2026,42510.62
204574,2026,42456.07999999999
178910,2026,40998.02
220697,2026,40291.399999999994
161550,2026,39878.08
220586,2026,39501.1
178931,2026,39206.37999999999
234673,2025,39005.2
160545,2025,38754.98000000002
220673,2026,38733.72
235088,2026,38550.02
204450,2026,38154.950000000004
178972,2026,37968.499999999985
178983,2024,37882.439999999995
143084,2026,37727.3
205550,2026,37662.19000000001
204517,2026,37657.590000000004
73531,2026,37653.55
143942,2024,36952.399999999994
220568,2026,36890.03
129618,2026,36738.95
150418,2026,36585.66
204549,2026,36489.82000000001
204395,2026,36204.31
66385,2026,34913.69
204444,2026,34214.82
128760,2023,34095.18
74858,2026,33829.63999999999
204387,2026,32938.97000000001
227310,2023,32201.09
204365,2026,31810.01
220602,2026,31752.12
220534,2026,31416.66
220687,2026,31315.349999999995
220647,2026,31239.29
220692,2026,30906.61
204496,2026,30457.81
220616,2026,30235.569999999992
73808,2023,30070.05
204515,2026,29721.08000000001
141555,2026,28508.640000000007
178886,2026,27966.929999999997
162332,2026,27419.539999999997
220571,2026,27106.24
220700,2026,26510.21
204459,2026,26305.71
74079,2026,26135.0
178946,2026,25251.31
143942,2026,25073.94
220715,2024,24844.829999999998
220629,2026,24081.609999999997
204449,2023,23500.0
220714,2026,22857.210000000003
204491,2026,22225.809999999998
204495,2026,21830.289999999997
221329,2024,19246.03
73441,2026,19039.270000000004
204436,2026,18785.82
220706,2026,18484.52
220686,2026,18117.989999999998
204369,2026,17590.739999999998
222565,2026,17582.16
175765,2024,17257.95
204536,2026,16815.309999999998
178962,2026,16197.35
77003,2025,15476.53
234788,2025,15194.4
160512,2026,15142.8
204361,2026,14910.869999999997
74075,2026,13287.38
141518,2023,13015.849999999999
220715,2023,12966.5
160161,2026,12819.42
204531,2025,12232.65
204520,2026,11822.389999999998
160541,2026,11559.09
204531,2026,11272.85
204528,2026,11042.139999999998
204539,2026,11007.369999999999
215043,2026,10594.24
204391,2026,8442.05
73808,2024,8192.5
204497,2026,7928.379999999999
220715,2026,6523.98
204553,2026,6445.01
227991,2026,5150.079999999999
128760,2026,3418.7799999999997
220642,2023,3126.95
220681,2026,3049.31
220630,2026,2254.2799999999997
204531,2023,1638.0
204531,2024,1392.2
73788,2023,830.24
178962,2025,646.3
178884,2023,376.45
220713,2026,300.0
220646,2024,152.44
160641,2023,117.9
178831,2023,44.09
178962,2024,-381.419999999998
204496,2024,-1414.22
